"rate","role_rep","timeStep_rep","expId_rep","alpha_rep","k_rep"
1,"Supplier",36,17,0.75,0.5
1,"Supplier",37,17,0.75,0.5
1,"Supplier",38,17,0.75,0.5
1,"Supplier",39,17,0.75,0.5
1,"Supplier",40,17,0.75,0.5
1,"Supplier",41,17,0.75,0.5
1,"Supplier",42,17,0.75,0.5
1,"Supplier",43,17,0.75,0.5
1,"Supplier",44,17,0.75,0.5
1,"Supplier",45,17,0.75,0.5
1,"Supplier",46,17,0.75,0.5
1,"Supplier",47,17,0.75,0.5
1,"Supplier",48,17,0.75,0.5
1,"Supplier",49,17,0.75,0.5
1,"Supplier",50,17,0.75,0.5
1,"Supplier",51,17,0.75,0.5
0.515151515151515,"Manufacturer",1,17,0.75,0.5
0.606060606060606,"Manufacturer",2,17,0.75,0.5
0.606060606060606,"Manufacturer",3,17,0.75,0.5
0.666666666666667,"Manufacturer",4,17,0.75,0.5
0.666666666666667,"Manufacturer",5,17,0.75,0.5
0.666666666666667,"Manufacturer",6,17,0.75,0.5
0.666666666666667,"Manufacturer",7,17,0.75,0.5
0.696969696969697,"Manufacturer",8,17,0.75,0.5
0.727272727272727,"Manufacturer",9,17,0.75,0.5
0.727272727272727,"Manufacturer",10,17,0.75,0.5
0.757575757575758,"Manufacturer",11,17,0.75,0.5
0.787878787878788,"Manufacturer",12,17,0.75,0.5
0.818181818181818,"Manufacturer",13,17,0.75,0.5
0.848484848484849,"Manufacturer",14,17,0.75,0.5
0.878787878787879,"Manufacturer",15,17,0.75,0.5
0.909090909090909,"Manufacturer",16,17,0.75,0.5
0.909090909090909,"Manufacturer",17,17,0.75,0.5
0.96969696969697,"Manufacturer",18,17,0.75,0.5
0.96969696969697,"Manufacturer",19,17,0.75,0.5
1,"Manufacturer",20,17,0.75,0.5
1,"Manufacturer",21,17,0.75,0.5
1,"Manufacturer",22,17,0.75,0.5
1,"Manufacturer",23,17,0.75,0.5
1,"Manufacturer",24,17,0.75,0.5
1,"Manufacturer",25,17,0.75,0.5
1,"Manufacturer",26,17,0.75,0.5
1,"Manufacturer",27,17,0.75,0.5
1,"Manufacturer",28,17,0.75,0.5
1,"Manufacturer",29,17,0.75,0.5
1,"Manufacturer",30,17,0.75,0.5
1,"Manufacturer",31,17,0.75,0.5
1,"Manufacturer",32,17,0.75,0.5
1,"Manufacturer",33,17,0.75,0.5
1,"Manufacturer",34,17,0.75,0.5
1,"Manufacturer",35,17,0.75,0.5
1,"Manufacturer",36,17,0.75,0.5
1,"Manufacturer",37,17,0.75,0.5
1,"Manufacturer",38,17,0.75,0.5
1,"Manufacturer",39,17,0.75,0.5
1,"Manufacturer",40,17,0.75,0.5
1,"Manufacturer",41,17,0.75,0.5
1,"Manufacturer",42,17,0.75,0.5
1,"Manufacturer",43,17,0.75,0.5
1,"Manufacturer",44,17,0.75,0.5
1,"Manufacturer",45,17,0.75,0.5
1,"Manufacturer",46,17,0.75,0.5
1,"Manufacturer",47,17,0.75,0.5
1,"Manufacturer",48,17,0.75,0.5
1,"Manufacturer",49,17,0.75,0.5
1,"Manufacturer",50,17,0.75,0.5
1,"Manufacturer",51,17,0.75,0.5
0.470588235294118,"Retailer",1,17,0.75,0.5
0.558823529411765,"Retailer",2,17,0.75,0.5
0.588235294117647,"Retailer",3,17,0.75,0.5
0.588235294117647,"Retailer",4,17,0.75,0.5
0.588235294117647,"Retailer",5,17,0.75,0.5
0.617647058823529,"Retailer",6,17,0.75,0.5
0.617647058823529,"Retailer",7,17,0.75,0.5
0.617647058823529,"Retailer",8,17,0.75,0.5
0.705882352941177,"Retailer",9,17,0.75,0.5
0.735294117647059,"Retailer",10,17,0.75,0.5
0.735294117647059,"Retailer",11,17,0.75,0.5
0.764705882352941,"Retailer",12,17,0.75,0.5
0.794117647058823,"Retailer",13,17,0.75,0.5
0.941176470588235,"Retailer",14,17,0.75,0.5
0.970588235294118,"Retailer",15,17,0.75,0.5
0.970588235294118,"Retailer",16,17,0.75,0.5
0.970588235294118,"Retailer",17,17,0.75,0.5
0.970588235294118,"Retailer",18,17,0.75,0.5
0.970588235294118,"Retailer",19,17,0.75,0.5
1,"Retailer",20,17,0.75,0.5
1,"Retailer",21,17,0.75,0.5
1,"Retailer",22,17,0.75,0.5
1,"Retailer",23,17,0.75,0.5
1,"Retailer",24,17,0.75,0.5
1,"Retailer",25,17,0.75,0.5
1,"Retailer",26,17,0.75,0.5
1,"Retailer",27,17,0.75,0.5
1,"Retailer",28,17,0.75,0.5
1,"Retailer",29,17,0.75,0.5
1,"Retailer",30,17,0.75,0.5
1,"Retailer",31,17,0.75,0.5
1,"Retailer",32,17,0.75,0.5
1,"Retailer",33,17,0.75,0.5
1,"Retailer",34,17,0.75,0.5
1,"Retailer",35,17,0.75,0.5
1,"Retailer",36,17,0.75,0.5
1,"Retailer",37,17,0.75,0.5
1,"Retailer",38,17,0.75,0.5
1,"Retailer",39,17,0.75,0.5
1,"Retailer",40,17,0.75,0.5
1,"Retailer",41,17,0.75,0.5
1,"Retailer",42,17,0.75,0.5
1,"Retailer",43,17,0.75,0.5
1,"Retailer",44,17,0.75,0.5
1,"Retailer",45,17,0.75,0.5
1,"Retailer",46,17,0.75,0.5
1,"Retailer",47,17,0.75,0.5
1,"Retailer",48,17,0.75,0.5
1,"Retailer",49,17,0.75,0.5
1,"Retailer",50,17,0.75,0.5
1,"Retailer",51,17,0.75,0.5
0.393939393939394,"Supplier",1,18,0.75,0.5
0.484848484848485,"Supplier",2,18,0.75,0.5
0.545454545454545,"Supplier",3,18,0.75,0.5
0.606060606060606,"Supplier",4,18,0.75,0.5
0.666666666666667,"Supplier",5,18,0.75,0.5
0.696969696969697,"Supplier",6,18,0.75,0.5
0.757575757575758,"Supplier",7,18,0.75,0.5
0.757575757575758,"Supplier",8,18,0.75,0.5
0.757575757575758,"Supplier",9,18,0.75,0.5
0.757575757575758,"Supplier",10,18,0.75,0.5
0.787878787878788,"Supplier",11,18,0.75,0.5
0.818181818181818,"Supplier",12,18,0.75,0.5
0.848484848484849,"Supplier",13,18,0.75,0.5
0.939393939393939,"Supplier",14,18,0.75,0.5
0.96969696969697,"Supplier",15,18,0.75,0.5
0.96969696969697,"Supplier",16,18,0.75,0.5
1,"Supplier",17,18,0.75,0.5
1,"Supplier",18,18,0.75,0.5
1,"Supplier",19,18,0.75,0.5
1,"Supplier",20,18,0.75,0.5
1,"Supplier",21,18,0.75,0.5
1,"Supplier",22,18,0.75,0.5
1,"Supplier",23,18,0.75,0.5
1,"Supplier",24,18,0.75,0.5
1,"Supplier",25,18,0.75,0.5
1,"Supplier",26,18,0.75,0.5
1,"Supplier",27,18,0.75,0.5
1,"Supplier",28,18,0.75,0.5
1,"Supplier",29,18,0.75,0.5
1,"Supplier",30,18,0.75,0.5
1,"Supplier",31,18,0.75,0.5
1,"Supplier",32,18,0.75,0.5
1,"Supplier",33,18,0.75,0.5
1,"Supplier",34,18,0.75,0.5
1,"Supplier",35,18,0.75,0.5
1,"Supplier",36,18,0.75,0.5
1,"Supplier",37,18,0.75,0.5
1,"Supplier",38,18,0.75,0.5
1,"Supplier",39,18,0.75,0.5
1,"Supplier",40,18,0.75,0.5
1,"Supplier",41,18,0.75,0.5
1,"Supplier",42,18,0.75,0.5
1,"Supplier",43,18,0.75,0.5
1,"Supplier",44,18,0.75,0.5
1,"Supplier",45,18,0.75,0.5
1,"Supplier",46,18,0.75,0.5
1,"Supplier",47,18,0.75,0.5
1,"Supplier",48,18,0.75,0.5
1,"Supplier",49,18,0.75,0.5
1,"Supplier",50,18,0.75,0.5
1,"Supplier",51,18,0.75,0.5
0.545454545454545,"Manufacturer",1,18,0.75,0.5
0.575757575757576,"Manufacturer",2,18,0.75,0.5
0.575757575757576,"Manufacturer",3,18,0.75,0.5
0.575757575757576,"Manufacturer",4,18,0.75,0.5
0.575757575757576,"Manufacturer",5,18,0.75,0.5
0.575757575757576,"Manufacturer",6,18,0.75,0.5
0.575757575757576,"Manufacturer",7,18,0.75,0.5
0.575757575757576,"Manufacturer",8,18,0.75,0.5
0.575757575757576,"Manufacturer",9,18,0.75,0.5
0.606060606060606,"Manufacturer",10,18,0.75,0.5
0.636363636363636,"Manufacturer",11,18,0.75,0.5
0.696969696969697,"Manufacturer",12,18,0.75,0.5
0.757575757575758,"Manufacturer",13,18,0.75,0.5
0.818181818181818,"Manufacturer",14,18,0.75,0.5
0.848484848484849,"Manufacturer",15,18,0.75,0.5
0.878787878787879,"Manufacturer",16,18,0.75,0.5
0.939393939393939,"Manufacturer",17,18,0.75,0.5
0.96969696969697,"Manufacturer",18,18,0.75,0.5
1,"Manufacturer",19,18,0.75,0.5
1,"Manufacturer",20,18,0.75,0.5
1,"Manufacturer",21,18,0.75,0.5
1,"Manufacturer",22,18,0.75,0.5
1,"Manufacturer",23,18,0.75,0.5
1,"Manufacturer",24,18,0.75,0.5
1,"Manufacturer",25,18,0.75,0.5
1,"Manufacturer",26,18,0.75,0.5
1,"Manufacturer",27,18,0.75,0.5
1,"Manufacturer",28,18,0.75,0.5
1,"Manufacturer",29,18,0.75,0.5
1,"Manufacturer",30,18,0.75,0.5
1,"Manufacturer",31,18,0.75,0.5
1,"Manufacturer",32,18,0.75,0.5
1,"Manufacturer",33,18,0.75,0.5
1,"Manufacturer",34,18,0.75,0.5
1,"Manufacturer",35,18,0.75,0.5
1,"Manufacturer",36,18,0.75,0.5
1,"Manufacturer",37,18,0.75,0.5
1,"Manufacturer",38,18,0.75,0.5
1,"Manufacturer",39,18,0.75,0.5
1,"Manufacturer",40,18,0.75,0.5
1,"Manufacturer",41,18,0.75,0.5
1,"Manufacturer",42,18,0.75,0.5
1,"Manufacturer",43,18,0.75,0.5
1,"Manufacturer",44,18,0.75,0.5
1,"Manufacturer",45,18,0.75,0.5
1,"Manufacturer",46,18,0.75,0.5
1,"Manufacturer",47,18,0.75,0.5
1,"Manufacturer",48,18,0.75,0.5
1,"Manufacturer",49,18,0.75,0.5
1,"Manufacturer",50,18,0.75,0.5
1,"Manufacturer",51,18,0.75,0.5
0.558823529411765,"Retailer",1,18,0.75,0.5
0.617647058823529,"Retailer",2,18,0.75,0.5
0.647058823529412,"Retailer",3,18,0.75,0.5
0.705882352941177,"Retailer",4,18,0.75,0.5
0.764705882352941,"Retailer",5,18,0.75,0.5
0.823529411764706,"Retailer",6,18,0.75,0.5
0.823529411764706,"Retailer",7,18,0.75,0.5
0.823529411764706,"Retailer",8,18,0.75,0.5
0.852941176470588,"Retailer",9,18,0.75,0.5
0.882352941176471,"Retailer",10,18,0.75,0.5
0.882352941176471,"Retailer",11,18,0.75,0.5
0.882352941176471,"Retailer",12,18,0.75,0.5
0.882352941176471,"Retailer",13,18,0.75,0.5
0.911764705882353,"Retailer",14,18,0.75,0.5
0.941176470588235,"Retailer",15,18,0.75,0.5
0.941176470588235,"Retailer",16,18,0.75,0.5
0.941176470588235,"Retailer",17,18,0.75,0.5
1,"Retailer",18,18,0.75,0.5
1,"Retailer",19,18,0.75,0.5
1,"Retailer",20,18,0.75,0.5
1,"Retailer",21,18,0.75,0.5
1,"Retailer",22,18,0.75,0.5
1,"Retailer",23,18,0.75,0.5
1,"Retailer",24,18,0.75,0.5
1,"Retailer",25,18,0.75,0.5
1,"Retailer",26,18,0.75,0.5
1,"Retailer",27,18,0.75,0.5
1,"Retailer",28,18,0.75,0.5
1,"Retailer",29,18,0.75,0.5
1,"Retailer",30,18,0.75,0.5
1,"Retailer",31,18,0.75,0.5
1,"Retailer",32,18,0.75,0.5
1,"Retailer",33,18,0.75,0.5
1,"Retailer",34,18,0.75,0.5
1,"Retailer",35,18,0.75,0.5
1,"Retailer",36,18,0.75,0.5
1,"Retailer",37,18,0.75,0.5
1,"Retailer",38,18,0.75,0.5
1,"Retailer",39,18,0.75,0.5
1,"Retailer",40,18,0.75,0.5
1,"Retailer",41,18,0.75,0.5
1,"Retailer",42,18,0.75,0.5
1,"Retailer",43,18,0.75,0.5
1,"Retailer",44,18,0.75,0.5
1,"Retailer",45,18,0.75,0.5
1,"Retailer",46,18,0.75,0.5
1,"Retailer",47,18,0.75,0.5
1,"Retailer",48,18,0.75,0.5
1,"Retailer",49,18,0.75,0.5
1,"Retailer",50,18,0.75,0.5
1,"Retailer",51,18,0.75,0.5
0.424242424242424,"Supplier",1,19,0.75,0.5
0.545454545454545,"Supplier",2,19,0.75,0.5
0.575757575757576,"Supplier",3,19,0.75,0.5
0.606060606060606,"Supplier",4,19,0.75,0.5
0.606060606060606,"Supplier",5,19,0.75,0.5
0.606060606060606,"Supplier",6,19,0.75,0.5
0.666666666666667,"Supplier",7,19,0.75,0.5
0.757575757575758,"Supplier",8,19,0.75,0.5
0.818181818181818,"Supplier",9,19,0.75,0.5
0.909090909090909,"Supplier",10,19,0.75,0.5
0.909090909090909,"Supplier",11,19,0.75,0.5
0.96969696969697,"Supplier",12,19,0.75,0.5
0.96969696969697,"Supplier",13,19,0.75,0.5
0.96969696969697,"Supplier",14,19,0.75,0.5
0.96969696969697,"Supplier",15,19,0.75,0.5
0.96969696969697,"Supplier",16,19,0.75,0.5
0.96969696969697,"Supplier",17,19,0.75,0.5
0.96969696969697,"Supplier",18,19,0.75,0.5
0.96969696969697,"Supplier",19,19,0.75,0.5
0.96969696969697,"Supplier",20,19,0.75,0.5
1,"Supplier",21,19,0.75,0.5
1,"Supplier",22,19,0.75,0.5
1,"Supplier",23,19,0.75,0.5
1,"Supplier",24,19,0.75,0.5
1,"Supplier",25,19,0.75,0.5
1,"Supplier",26,19,0.75,0.5
1,"Supplier",27,19,0.75,0.5
1,"Supplier",28,19,0.75,0.5
1,"Supplier",29,19,0.75,0.5
1,"Supplier",30,19,0.75,0.5
1,"Supplier",31,19,0.75,0.5
1,"Supplier",32,19,0.75,0.5
1,"Supplier",33,19,0.75,0.5
1,"Supplier",34,19,0.75,0.5
1,"Supplier",35,19,0.75,0.5
1,"Supplier",36,19,0.75,0.5
1,"Supplier",37,19,0.75,0.5
1,"Supplier",38,19,0.75,0.5
1,"Supplier",39,19,0.75,0.5
1,"Supplier",40,19,0.75,0.5
1,"Supplier",41,19,0.75,0.5
1,"Supplier",42,19,0.75,0.5
1,"Supplier",43,19,0.75,0.5
1,"Supplier",44,19,0.75,0.5
1,"Supplier",45,19,0.75,0.5
1,"Supplier",46,19,0.75,0.5
1,"Supplier",47,19,0.75,0.5
1,"Supplier",48,19,0.75,0.5
1,"Supplier",49,19,0.75,0.5
1,"Supplier",50,19,0.75,0.5
1,"Supplier",51,19,0.75,0.5
0.545454545454545,"Manufacturer",1,19,0.75,0.5
0.575757575757576,"Manufacturer",2,19,0.75,0.5
0.575757575757576,"Manufacturer",3,19,0.75,0.5
0.575757575757576,"Manufacturer",4,19,0.75,0.5
0.606060606060606,"Manufacturer",5,19,0.75,0.5
0.606060606060606,"Manufacturer",6,19,0.75,0.5
0.606060606060606,"Manufacturer",7,19,0.75,0.5
0.606060606060606,"Manufacturer",8,19,0.75,0.5
0.606060606060606,"Manufacturer",9,19,0.75,0.5
0.606060606060606,"Manufacturer",10,19,0.75,0.5
0.787878787878788,"Manufacturer",11,19,0.75,0.5
0.818181818181818,"Manufacturer",12,19,0.75,0.5
0.848484848484849,"Manufacturer",13,19,0.75,0.5
0.878787878787879,"Manufacturer",14,19,0.75,0.5
0.96969696969697,"Manufacturer",15,19,0.75,0.5
0.96969696969697,"Manufacturer",16,19,0.75,0.5
0.96969696969697,"Manufacturer",17,19,0.75,0.5
0.96969696969697,"Manufacturer",18,19,0.75,0.5
1,"Manufacturer",19,19,0.75,0.5
1,"Manufacturer",20,19,0.75,0.5
1,"Manufacturer",21,19,0.75,0.5
1,"Manufacturer",22,19,0.75,0.5
1,"Manufacturer",23,19,0.75,0.5
1,"Manufacturer",24,19,0.75,0.5
1,"Manufacturer",25,19,0.75,0.5
1,"Manufacturer",26,19,0.75,0.5
1,"Manufacturer",27,19,0.75,0.5
1,"Manufacturer",28,19,0.75,0.5
1,"Manufacturer",29,19,0.75,0.5
1,"Manufacturer",30,19,0.75,0.5
1,"Manufacturer",31,19,0.75,0.5
1,"Manufacturer",32,19,0.75,0.5
1,"Manufacturer",33,19,0.75,0.5
1,"Manufacturer",34,19,0.75,0.5
1,"Manufacturer",35,19,0.75,0.5
1,"Manufacturer",36,19,0.75,0.5
1,"Manufacturer",37,19,0.75,0.5
1,"Manufacturer",38,19,0.75,0.5
1,"Manufacturer",39,19,0.75,0.5
1,"Manufacturer",40,19,0.75,0.5
1,"Manufacturer",41,19,0.75,0.5
1,"Manufacturer",42,19,0.75,0.5
1,"Manufacturer",43,19,0.75,0.5
1,"Manufacturer",44,19,0.75,0.5
1,"Manufacturer",45,19,0.75,0.5
1,"Manufacturer",46,19,0.75,0.5
1,"Manufacturer",47,19,0.75,0.5
1,"Manufacturer",48,19,0.75,0.5
1,"Manufacturer",49,19,0.75,0.5
1,"Manufacturer",50,19,0.75,0.5
1,"Manufacturer",51,19,0.75,0.5
0.529411764705882,"Retailer",1,19,0.75,0.5
0.529411764705882,"Retailer",2,19,0.75,0.5
0.588235294117647,"Retailer",3,19,0.75,0.5
0.617647058823529,"Retailer",4,19,0.75,0.5
0.617647058823529,"Retailer",5,19,0.75,0.5
0.647058823529412,"Retailer",6,19,0.75,0.5
0.676470588235294,"Retailer",7,19,0.75,0.5
0.764705882352941,"Retailer",8,19,0.75,0.5
0.794117647058823,"Retailer",9,19,0.75,0.5
0.852941176470588,"Retailer",10,19,0.75,0.5
0.852941176470588,"Retailer",11,19,0.75,0.5
0.911764705882353,"Retailer",12,19,0.75,0.5
0.941176470588235,"Retailer",13,19,0.75,0.5
0.970588235294118,"Retailer",14,19,0.75,0.5
0.970588235294118,"Retailer",15,19,0.75,0.5
0.970588235294118,"Retailer",16,19,0.75,0.5
0.970588235294118,"Retailer",17,19,0.75,0.5
1,"Retailer",18,19,0.75,0.5
1,"Retailer",19,19,0.75,0.5
1,"Retailer",20,19,0.75,0.5
1,"Retailer",21,19,0.75,0.5
1,"Retailer",22,19,0.75,0.5
1,"Retailer",23,19,0.75,0.5
1,"Retailer",24,19,0.75,0.5
1,"Retailer",25,19,0.75,0.5
1,"Retailer",26,19,0.75,0.5
1,"Retailer",27,19,0.75,0.5
1,"Retailer",28,19,0.75,0.5
1,"Retailer",29,19,0.75,0.5
1,"Retailer",30,19,0.75,0.5
1,"Retailer",31,19,0.75,0.5
1,"Retailer",32,19,0.75,0.5
1,"Retailer",33,19,0.75,0.5
1,"Retailer",34,19,0.75,0.5
1,"Retailer",35,19,0.75,0.5
1,"Retailer",36,19,0.75,0.5
1,"Retailer",37,19,0.75,0.5
1,"Retailer",38,19,0.75,0.5
1,"Retailer",39,19,0.75,0.5
1,"Retailer",40,19,0.75,0.5
1,"Retailer",41,19,0.75,0.5
1,"Retailer",42,19,0.75,0.5
1,"Retailer",43,19,0.75,0.5
1,"Retailer",44,19,0.75,0.5
1,"Retailer",45,19,0.75,0.5
1,"Retailer",46,19,0.75,0.5
1,"Retailer",47,19,0.75,0.5
1,"Retailer",48,19,0.75,0.5
1,"Retailer",49,19,0.75,0.5
1,"Retailer",50,19,0.75,0.5
1,"Retailer",51,19,0.75,0.5
0.515151515151515,"Supplier",1,20,0.75,0.5
0.575757575757576,"Supplier",2,20,0.75,0.5
0.636363636363636,"Supplier",3,20,0.75,0.5
0.757575757575758,"Supplier",4,20,0.75,0.5
0.818181818181818,"Supplier",5,20,0.75,0.5
0.818181818181818,"Supplier",6,20,0.75,0.5
0.848484848484849,"Supplier",7,20,0.75,0.5
0.848484848484849,"Supplier",8,20,0.75,0.5
0.848484848484849,"Supplier",9,20,0.75,0.5
0.878787878787879,"Supplier",10,20,0.75,0.5
0.909090909090909,"Supplier",11,20,0.75,0.5
0.909090909090909,"Supplier",12,20,0.75,0.5
0.909090909090909,"Supplier",13,20,0.75,0.5
0.909090909090909,"Supplier",14,20,0.75,0.5
0.909090909090909,"Supplier",15,20,0.75,0.5
0.909090909090909,"Supplier",16,20,0.75,0.5
0.939393939393939,"Supplier",17,20,0.75,0.5
0.939393939393939,"Supplier",18,20,0.75,0.5
0.96969696969697,"Supplier",19,20,0.75,0.5
0.96969696969697,"Supplier",20,20,0.75,0.5
1,"Supplier",21,20,0.75,0.5
1,"Supplier",22,20,0.75,0.5
1,"Supplier",23,20,0.75,0.5
1,"Supplier",24,20,0.75,0.5
1,"Supplier",25,20,0.75,0.5
1,"Supplier",26,20,0.75,0.5
1,"Supplier",27,20,0.75,0.5
1,"Supplier",28,20,0.75,0.5
1,"Supplier",29,20,0.75,0.5
1,"Supplier",30,20,0.75,0.5
1,"Supplier",31,20,0.75,0.5
1,"Supplier",32,20,0.75,0.5
1,"Supplier",33,20,0.75,0.5
1,"Supplier",34,20,0.75,0.5
1,"Supplier",35,20,0.75,0.5
1,"Supplier",36,20,0.75,0.5
1,"Supplier",37,20,0.75,0.5
1,"Supplier",38,20,0.75,0.5
1,"Supplier",39,20,0.75,0.5
1,"Supplier",40,20,0.75,0.5
1,"Supplier",41,20,0.75,0.5
1,"Supplier",42,20,0.75,0.5
1,"Supplier",43,20,0.75,0.5
1,"Supplier",44,20,0.75,0.5
1,"Supplier",45,20,0.75,0.5
1,"Supplier",46,20,0.75,0.5
1,"Supplier",47,20,0.75,0.5
1,"Supplier",48,20,0.75,0.5
1,"Supplier",49,20,0.75,0.5
1,"Supplier",50,20,0.75,0.5
1,"Supplier",51,20,0.75,0.5
0.515151515151515,"Manufacturer",1,20,0.75,0.5
0.575757575757576,"Manufacturer",2,20,0.75,0.5
0.606060606060606,"Manufacturer",3,20,0.75,0.5
0.606060606060606,"Manufacturer",4,20,0.75,0.5
0.606060606060606,"Manufacturer",5,20,0.75,0.5
0.636363636363636,"Manufacturer",6,20,0.75,0.5
0.636363636363636,"Manufacturer",7,20,0.75,0.5
0.636363636363636,"Manufacturer",8,20,0.75,0.5
0.666666666666667,"Manufacturer",9,20,0.75,0.5
0.666666666666667,"Manufacturer",10,20,0.75,0.5
0.666666666666667,"Manufacturer",11,20,0.75,0.5
0.696969696969697,"Manufacturer",12,20,0.75,0.5
0.727272727272727,"Manufacturer",13,20,0.75,0.5
0.727272727272727,"Manufacturer",14,20,0.75,0.5
0.757575757575758,"Manufacturer",15,20,0.75,0.5
0.787878787878788,"Manufacturer",16,20,0.75,0.5
0.787878787878788,"Manufacturer",17,20,0.75,0.5
0.878787878787879,"Manufacturer",18,20,0.75,0.5
0.878787878787879,"Manufacturer",19,20,0.75,0.5
0.909090909090909,"Manufacturer",20,20,0.75,0.5
0.939393939393939,"Manufacturer",21,20,0.75,0.5
0.96969696969697,"Manufacturer",22,20,0.75,0.5
1,"Manufacturer",23,20,0.75,0.5
1,"Manufacturer",24,20,0.75,0.5
1,"Manufacturer",25,20,0.75,0.5
1,"Manufacturer",26,20,0.75,0.5
1,"Manufacturer",27,20,0.75,0.5
1,"Manufacturer",28,20,0.75,0.5
1,"Manufacturer",29,20,0.75,0.5
1,"Manufacturer",30,20,0.75,0.5
1,"Manufacturer",31,20,0.75,0.5
1,"Manufacturer",32,20,0.75,0.5
1,"Manufacturer",33,20,0.75,0.5
1,"Manufacturer",34,20,0.75,0.5
1,"Manufacturer",35,20,0.75,0.5
1,"Manufacturer",36,20,0.75,0.5
1,"Manufacturer",37,20,0.75,0.5
1,"Manufacturer",38,20,0.75,0.5
1,"Manufacturer",39,20,0.75,0.5
1,"Manufacturer",40,20,0.75,0.5
1,"Manufacturer",41,20,0.75,0.5
1,"Manufacturer",42,20,0.75,0.5
1,"Manufacturer",43,20,0.75,0.5
1,"Manufacturer",44,20,0.75,0.5
1,"Manufacturer",45,20,0.75,0.5
1,"Manufacturer",46,20,0.75,0.5
1,"Manufacturer",47,20,0.75,0.5
1,"Manufacturer",48,20,0.75,0.5
1,"Manufacturer",49,20,0.75,0.5
1,"Manufacturer",50,20,0.75,0.5
1,"Manufacturer",51,20,0.75,0.5
0.470588235294118,"Retailer",1,20,0.75,0.5
0.470588235294118,"Retailer",2,20,0.75,0.5
0.529411764705882,"Retailer",3,20,0.75,0.5
0.558823529411765,"Retailer",4,20,0.75,0.5
0.558823529411765,"Retailer",5,20,0.75,0.5
0.588235294117647,"Retailer",6,20,0.75,0.5
0.588235294117647,"Retailer",7,20,0.75,0.5
0.588235294117647,"Retailer",8,20,0.75,0.5
0.588235294117647,"Retailer",9,20,0.75,0.5
0.617647058823529,"Retailer",10,20,0.75,0.5
0.647058823529412,"Retailer",11,20,0.75,0.5
0.647058823529412,"Retailer",12,20,0.75,0.5
0.676470588235294,"Retailer",13,20,0.75,0.5
0.764705882352941,"Retailer",14,20,0.75,0.5
0.764705882352941,"Retailer",15,20,0.75,0.5
0.764705882352941,"Retailer",16,20,0.75,0.5
0.794117647058823,"Retailer",17,20,0.75,0.5
0.823529411764706,"Retailer",18,20,0.75,0.5
0.911764705882353,"Retailer",19,20,0.75,0.5
1,"Retailer",20,20,0.75,0.5
1,"Retailer",21,20,0.75,0.5
1,"Retailer",22,20,0.75,0.5
1,"Retailer",23,20,0.75,0.5
1,"Retailer",24,20,0.75,0.5
1,"Retailer",25,20,0.75,0.5
1,"Retailer",26,20,0.75,0.5
1,"Retailer",27,20,0.75,0.5
1,"Retailer",28,20,0.75,0.5
1,"Retailer",29,20,0.75,0.5
1,"Retailer",30,20,0.75,0.5
1,"Retailer",31,20,0.75,0.5
1,"Retailer",32,20,0.75,0.5
1,"Retailer",33,20,0.75,0.5
1,"Retailer",34,20,0.75,0.5
1,"Retailer",35,20,0.75,0.5
1,"Retailer",36,20,0.75,0.5
1,"Retailer",37,20,0.75,0.5
1,"Retailer",38,20,0.75,0.5
1,"Retailer",39,20,0.75,0.5
1,"Retailer",40,20,0.75,0.5
1,"Retailer",41,20,0.75,0.5
1,"Retailer",42,20,0.75,0.5
1,"Retailer",43,20,0.75,0.5
1,"Retailer",44,20,0.75,0.5
1,"Retailer",45,20,0.75,0.5
1,"Retailer",46,20,0.75,0.5
1,"Retailer",47,20,0.75,0.5
1,"Retailer",48,20,0.75,0.5
1,"Retailer",49,20,0.75,0.5
1,"Retailer",50,20,0.75,0.5
1,"Retailer",51,20,0.75,0.5
0.787878787878788,"Supplier",1,1,0.75,0.75
0.848484848484849,"Supplier",2,1,0.75,0.75
0.848484848484849,"Supplier",3,1,0.75,0.75
0.848484848484849,"Supplier",4,1,0.75,0.75
0.909090909090909,"Supplier",5,1,0.75,0.75
0.939393939393939,"Supplier",6,1,0.75,0.75
0.96969696969697,"Supplier",7,1,0.75,0.75
1,"Supplier",8,1,0.75,0.75
1,"Supplier",9,1,0.75,0.75
1,"Supplier",10,1,0.75,0.75
1,"Supplier",11,1,0.75,0.75
1,"Supplier",12,1,0.75,0.75
1,"Supplier",13,1,0.75,0.75
1,"Supplier",14,1,0.75,0.75
1,"Supplier",15,1,0.75,0.75
1,"Supplier",16,1,0.75,0.75
1,"Supplier",17,1,0.75,0.75
1,"Supplier",18,1,0.75,0.75
1,"Supplier",19,1,0.75,0.75
1,"Supplier",20,1,0.75,0.75
1,"Supplier",21,1,0.75,0.75
1,"Supplier",22,1,0.75,0.75
1,"Supplier",23,1,0.75,0.75
1,"Supplier",24,1,0.75,0.75
1,"Supplier",25,1,0.75,0.75
1,"Supplier",26,1,0.75,0.75
1,"Supplier",27,1,0.75,0.75
1,"Supplier",28,1,0.75,0.75
1,"Supplier",29,1,0.75,0.75
1,"Supplier",30,1,0.75,0.75
1,"Supplier",31,1,0.75,0.75
1,"Supplier",32,1,0.75,0.75
1,"Supplier",33,1,0.75,0.75
1,"Supplier",34,1,0.75,0.75
1,"Supplier",35,1,0.75,0.75
1,"Supplier",36,1,0.75,0.75
1,"Supplier",37,1,0.75,0.75
